Price,Close,High,Low,Open,Volume,Daily_Return,MA_5,MA_20,Signal
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,
Date,,,,,,,,,
2024-10-08,224.09017944335938,224.29860847272343,221.58892507419034,222.6311156567822,31855700,0.018404119225196025,223.66535339355468,223.33779830932616,Buy
2024-10-09,227.83209228515625,228.0405364361267,223.15714569962594,223.55416342639623,33591100,0.016698245550482493,224.21324462890624,223.67923812866212,Buy
2024-10-10,227.3358154296875,227.7923994519787,225.47973405841245,226.0851959438118,28183500,-0.00217825702468466,224.8822265625,223.9904052734375,Buy
2024-10-11,225.85693359375,227.70309500312143,225.64848941975737,227.5939128444124,31759200,-0.006505274292756158,225.03110961914064,224.24102706909179,Buy
2024-10-14,229.5790252685547,230.00581860221664,226.89911753216435,226.99836439928595,39882100,0.016479864556647295,226.93880920410157,224.98445510864258,Buy
2024-10-15,232.11004638671875,235.7229623804217,230.6410474142004,231.87182665313995,64751400,0.011024618277751363,228.54278259277345,225.83110885620118,Buy
2024-10-16,230.05543518066406,230.3929017691756,228.12986736523644,229.87678174389526,34082200,-0.008851884000882437,228.987451171875,226.3814826965332,Buy
2024-10-17,230.4226837158203,232.11004699556463,228.8048220166126,231.69315867439417,32993800,0.0015963480057223922,229.60482482910157,226.5442626953125,Buy
2024-10-18,233.25148010253906,234.4226930307779,232.26884075534687,234.4226930307779,46431500,0.012276553423913317,231.08373413085937,226.88173446655273,Buy
2024-10-21,234.720458984375,235.08771628667242,232.7055644739604,232.7055644739604,36254500,0.006297833056365443,232.11202087402344,227.37850952148438,Buy
2024-10-22,234.10507202148438,234.46239402859047,230.8693336731526,232.14972869721714,38846600,-0.0026217866374042,232.51102600097656,227.7998504638672,Buy
2024-10-23,229.0430145263672,233.3904297884605,226.06533615950997,232.33831918874512,52287000,-0.021623015047929517,232.30854187011718,228.01771621704103,Buy
2024-10-24,228.8544464111328,229.10258628095696,226.71051430099084,228.26882480795348,31109500,-0.0008232869080260219,231.9948944091797,228.16908111572266,Buy
2024-10-25,229.6881866455078,231.48471683213373,227.86188088691335,228.03061417648678,38802300,0.003643102624613981,231.28223571777343,228.3487350463867,Buy
2024-10-28,231.6633758544922,232.98348177622344,230.81970938626554,231.5839844241638,36087100,0.008599437514968056,230.6708190917969,228.36858596801758,Buy
2024-10-29,231.93138122558594,232.5864741436605,230.59143496071306,231.36563017470797,35417200,0.001156874150284759,230.2360809326172,228.73881072998046,Buy
2024-10-30,228.387939453125,231.7328600109945,227.8420287171323,230.87925826342104,47070900,-0.015277974691205953,230.10506591796874,228.9035758972168,Buy
2024-10-31,224.22914123535156,228.11997302154123,223.6931505739168,227.63361336879595,64370100,-0.01820936003771334,229.1800048828125,228.91548767089844,Buy
2024-11-01,221.25143432617188,223.67328184782377,218.6310779402587,219.32586653780092,65276700,-0.013279749870041546,227.4926544189453,228.7224334716797,Sell
2024-11-04,220.35812377929688,221.13231895883285,218.0752491010658,219.34572401852256,44944500,-0.0040375356191276746,225.23160400390626,228.73831329345703,Sell
2024-11-05,221.78738403320312,222.28366370888506,219.49457435479323,220.14966716155428,28111300,0.006486079248604115,223.2028045654297,228.62317352294923,Sell
2024-11-06,221.06285095214844,224.387931303672,219.54423614319148,220.95366880237512,54561100,-0.003266791229866395,221.73778686523437,228.28471145629882,Sell
2024-11-07,225.78744506835938,226.18447798056903,222.89910825147632,222.95865940199351,42137700,0.021372175812722327,222.04944763183593,228.20729293823243,Sell
2024-11-08,225.5191650390625,227.20836966100222,224.97265364792685,225.72782337627459,38328800,-0.0011881972853523548,222.90299377441406,228.19040451049804,Sell
2024-11-11,222.80645751953125,224.26712634517858,220.0937933412938,223.5715733715174,42005600,-0.012028722787535084,223.39266052246094,227.85177612304688,Sell
2024-11-12,222.80645751953125,224.15782408060912,221.94198562097503,223.1244332571579,40398300,0.0,223.59647521972656,227.3865966796875,Sell
2024-11-13,223.69082641601562,225.2111120360391,221.34580821096,222.58787261698694,48566200,0.003969224708879171,224.1220703125,227.06836624145507,Sell
2024-11-14,226.77113342285156,227.41700079571672,223.5715745650122,223.5914518391994,44923900,0.013770376980534849,224.31880798339844,226.88578872680665,Sell
2024-11-15,223.57159423828125,225.47940335635096,222.8462328667566,224.96270031544069,47923700,-0.014109111403541208,223.92929382324218,226.40179443359375,Sell
2024-11-18,226.57241821289062,228.28149999782985,223.74050538640262,223.8199993254601,44633700,0.013422205914992658,224.68248596191407,225.99439239501953,Sell
2024-11-19,226.8307647705078,228.6988344551977,225.22105418122663,225.53901477922054,36211800,0.0011402383381653447,225.4873474121094,225.63067703247071,Sell
2024-11-20,227.54620361328125,228.4702922716314,224.45594670445817,226.61216873586113,35169600,0.003154064412282276,226.2584228515625,225.55583648681642,Buy
2024-11-21,227.06924438476562,228.69883223369175,224.2770861035494,227.42695953023323,42108300,-0.0020960983788866905,226.31804504394532,225.46657638549806,Buy
2024-11-22,228.41065979003906,229.25526960886552,226.6121530455377,226.6121530455377,38168300,0.0059075169290669916,227.28585815429688,225.4027000427246,Buy
2024-11-25,231.39161682128906,231.7692092379923,228.28149797848934,229.99057974831032,90152800,0.013050866513805381,228.24969787597655,225.38911209106445,Buy
2024-11-26,233.56771850585938,234.07449047305911,231.84870566104107,231.84870566104107,45986200,0.009404410213577297,229.5970886230469,225.47092895507814,Buy
2024-11-27,233.43853759765625,234.1937224347506,232.32565277909848,232.9814664022851,33498400,-0.0005530768936284902,230.7755554199219,225.72345886230468,Buy
2024-11-29,235.82330322265625,236.3002516789311,232.48463370489634,233.3192972938568,28481400,0.010215818045905767,232.5263671875,226.30316696166992,Buy
2024-12-02,238.0689697265625,239.26134854667043,235.65440375298792,235.76370602927642,48137100,0.009522665797730534,234.4580291748047,227.14404373168946,Buy
2024-12-03,241.10952758789062,241.21882985808793,237.3833345065081,238.28756099978403,38861000,0.012771752088566624,236.401611328125,228.18161392211914,Buy
2024-12-04,241.4672393798828,242.5602620666903,239.71841824290905,241.32812877991805,44383900,0.001483607037725987,237.98151550292968,229.1656066894531,Buy
2024-12-05,241.4970703125,242.98754766386446,240.59285890906452,242.44105143123323,40033900,0.00012354028933203587,239.59322204589844,230.18731765747071,Buy
2024-12-06,241.29832458496094,243.0769692456264,240.5431549096241,241.36788746709487,36870600,-0.0008229736587772596,240.68822631835937,230.96286163330078,Buy
2024-12-09,245.1835174560547,245.67041216886827,240.21525975684386,240.29475369946152,44649200,0.01610120119058589,242.11113586425782,231.9460792541504,Buy
2024-12-10,246.19705200195312,246.63426111556626,243.78247081974237,245.3226337747269,36914800,0.00413377928669334,243.1286407470703,233.1156089782715,Buy
2024-12-11,244.9251708984375,249.20780656351602,244.69662013013263,246.3858398593606,45205800,-0.005166110207954655,243.82022705078126,234.2215446472168,Buy
2024-12-12,246.3858184814453,247.1608653940442,244.1202792424049,245.32260415969785,32777500,0.00596364831613605,244.7979766845703,235.35629425048828,Buy
2024-12-13,246.5547637939453,247.7073880681415,244.676762972136,246.24673423955153,33155300,0.0006856941423871721,245.8492645263672,236.34547576904296,Buy
2024-12-16,249.44627380371094,249.7841268474892,246.07779571830554,246.4156487620838,51694800,0.011727658250327622,246.70181579589843,237.63920974731445,Buy
2024-12-17,251.87078857421875,252.2185726786221,248.19428090188288,248.49237939681157,51356400,0.009719587041880029,247.83656311035156,238.90412826538085,Buy
2024-12-18,246.4752655029297,252.6657103008961,246.1672359539693,250.55917390522964,56774100,-0.02142178972731157,248.14658203125,239.88635330200196,Buy
2024-12-19,248.20419311523438,250.400169527173,245.5213371883983,245.92873792847348,60882300,0.007014608986328996,248.5102569580078,240.91925277709962,Buy
2024-12-20,252.87437438964844,253.38113119374523,244.13023820234332,246.46531011815415,147495300,0.018815883872863592,249.77417907714843,242.20950927734376,Buy
2024-12-23,253.6494140625,254.02699130961165,251.84096111600803,253.15258832932108,40858800,0.0030649197836760678,250.61480712890625,243.4714469909668,Buy
2024-12-24,256.560791015625,256.57070690893096,253.66924678278625,253.86798918256417,23234700,0.011477956548354706,251.5528076171875,244.7299057006836,Buy
2024-12-26,257.3755798339844,258.44874034869076,255.99442012888886,256.55086249805703,27237100,0.003175811920184346,253.73287048339844,245.92029876708983,Buy
2024-12-27,253.96739196777344,257.05766400729357,251.45345479939442,256.19316170058187,42355300,-0.013242079409434782,254.88551025390626,246.9467414855957,Buy
2024-12-30,250.59890747070312,251.890657464443,249.15811581542044,250.6287158030117,35557500,-0.013263452725055913,254.4304168701172,247.68552169799804,Buy
2024-12-31,248.8302001953125,251.6720440162376,247.84647977817443,250.83738041728796,39480700,-0.007057920935259476,253.4665740966797,248.22358322143555,Buy
